idd,t1,pr1,f1,f2,f3,o_o,pw1,re,x1,x2,x1r,x2r,z,a1
C3,27495,0.0183,50,50,50,TRUE,750,245.14,48.6,30.8,48.6,30.8,4.78 - 73.0j,0
C3,27618,0.0183,50,50,50,TRUE,750,197.596,48.6,30.8,46.2,30.3,5.55 - 70.1j,0
C3,27720,0.0183,50,50,50,TRUE,750,197.596,48.6,30.8,46.2,30.3,5.55 - 70.1j,135.6
C3,27810,0.0183,50,50,50,TRUE,750,197.596,48.6,30.8,46.2,30.3,5.55 - 70.1j,135.6
C3,27958,0.0183,50,50,50,TRUE,750,157.588,48.6,30.8,40.8,26.6,5.75 - 62.7j,213
C3,28064,0.0183,50,50,50,TRUE,750,57.48,48.6,30.8,40.8,26.6,5.75 - 62.7j,213
C3,28221,0.0183,50,50,50,TRUE,750,31.632,48.6,30.8,57.5,24.5,3.25 - 62.4j,213
C3,28261,0.0183,50,50,50,TRUE,750,31.632,48.6,30.8,57.5,24.5,3.25 - 62.4j,217.4
C3,28385,0.0183,50,50,50,TRUE,750,46.236,48.6,30.8,57.5,24.5,3.25 - 62.4j,217.4
C3,28493,0.0183,50,50,50,TRUE,750,44.264,48.6,30.8,63.3,24,3.25 - 62.4j,217.4
C3,28579,0.0183,50,50,50,TRUE,750,41.384,48.6,30.8,63.3,24,2.96 - 62.4j,215.8
C3,28689,0.0183,50,50,50,TRUE,750,43.292,48.6,30.8,63.3,24,2.96 - 62.4j,215.8
C3,28801,0.0183,50,50,50,TRUE,750,43.292,48.6,30.8,63.5,24,2.96 - 62.4j,215.8
C3,28926,0.0183,50,50,50,TRUE,750,40.224,48.6,30.8,63.5,24,2.94 - 62.4j,214.2
C3,29035,0.0183,50,50,50,TRUE,750,37.836,48.6,30.8,63.5,24,2.94 - 62.4j,214.2
C3,29147,0.0183,50,50,50,TRUE,750,39.084,48.6,30.8,63.7,24,2.93 - 62.4j,214.2
C3,29257,0.0183,50,50,50,TRUE,750,38.052,48.6,30.8,63.7,24,2.93 - 62.4j,216.6
C3,29368,0.0183,50,50,50,TRUE,750,39.084,48.6,30.8,63.7,24,2.93 - 62.4j,216.6
C3,29464,0.0183,50,50,50,TRUE,750,39.084,48.6,30.8,63.9,23.9,2.91 - 62.3j,216.6
C3,29572,0.0183,50,50,50,TRUE,750,38.624,48.6,30.8,63.9,23.9,2.91 - 62.3j,214
C3,29727,0.0183,50,50,50,TRUE,750,36.708,48.6,30.8,64,23.9,2.91 - 62.3j,214
C3,29779,0.0183,50,50,50,TRUE,750,35.524,48.6,30.8,64,23.9,2.90 - 62.3j,214
C3,29902,0.0183,50,50,50,TRUE,750,37.152,48.6,30.8,64,23.9,2.90 - 62.3j,218.2
C3,30013,0.0183,50,50,50,TRUE,750,37.388,48.6,30.8,64.2,23.9,2.90 - 62.3j,218.2
C3,30123,0.0183,50,50,50,TRUE,750,34.336,48.6,30.8,64.2,23.9,2.89 - 62.3j,215.8
C3,30235,0.0183,50,50,50,TRUE,750,34.336,48.6,30.8,64.2,23.9,2.89 - 62.3j,215.8
C3,30346,0.0183,50,50,50,TRUE,750,35.408,48.6,30.8,64.3,23.9,2.88 - 62.3j,215.8
C3,30455,0.0183,50,50,50,TRUE,750,34.768,48.6,30.8,64.3,23.9,2.88 - 62.3j,216.8
C3,30565,0.0183,50,50,50,TRUE,750,31.936,48.6,30.8,64.3,23.9,2.88 - 62.3j,216.8
C3,30704,0.0183,50,50,50,TRUE,750,34.02,48.6,30.8,64.4,23.9,2.87 - 62.3j,216.8
C3,30786,0.0183,50,50,50,TRUE,750,36.824,48.6,30.8,64.4,23.9,2.87 - 62.3j,215
C3,30899,0.0183,50,50,50,TRUE,750,34.224,48.6,30.8,64.4,23.9,2.87 - 62.3j,215
C3,30993,0.0183,50,50,50,TRUE,750,34.224,48.6,30.8,64.4,23.9,2.87 - 62.3j,215
C3,31103,0.0183,50,50,50,TRUE,750,34.452,48.6,30.8,64.4,23.9,2.87 - 62.3j,216.6
C3,31205,0.0183,50,50,50,TRUE,750,32.972,48.6,30.8,64.4,23.9,2.87 - 62.3j,216.6
C3,31324,0.0183,50,50,50,TRUE,750,36.496,48.6,30.8,64.4,23.9,2.87 - 62.3j,216.6
C3,31435,0.0183,50,50,50,TRUE,750,32.352,48.6,30.8,64.4,23.9,2.87 - 62.3j,214.8
C3,31545,0.0183,50,50,50,TRUE,750,33.484,48.6,30.8,64.4,23.9,2.87 - 62.3j,214.8
C3,31703,0.0183,50,50,50,TRUE,750,34.224,48.6,30.8,64.4,23.9,2.87 - 62.3j,217.6
C3,31768,0.0183,50,50,50,TRUE,750,34.224,48.6,30.8,64.4,23.9,2.87 - 62.3j,217.6
C3,31878,0.0183,50,50,50,TRUE,750,35.408,48.6,30.8,64.4,23.9,2.87 - 62.3j,217.6
C3,31988,0.0183,50,50,50,TRUE,750,34.224,48.6,30.8,64.4,23.9,2.87 - 62.3j,215.6
C3,32102,0.0183,50,50,50,TRUE,750,33.484,48.6,30.8,64.4,23.9,2.87 - 62.3j,215.6
C3,32207,0.0183,50,50,50,TRUE,750,31.22,48.6,30.8,64.4,23.9,2.87 - 62.3j,215.6
C3,32323,0.0183,50,50,50,TRUE,750,31.328,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,32416,0.0183,50,50,50,TRUE,750,31.328,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,32539,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,32636,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,32746,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,32856,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,32966,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,33077,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,33186,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,33298,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,33409,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,33518,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,33628,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,33741,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,33837,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,33949,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,34060,0.0183,50,50,50,TRUE,0,0,51.9,29.9,64.4,23.9,2.87 - 62.3j,216.8
C3,34184,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,216.8
C3,34280,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,34394,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,34502,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,34614,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,34724,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,34837,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,34944,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,35041,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,35186,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,35260,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,35371,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,35482,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,35592,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,35701,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,35813,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,35923,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,36034,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,36147,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,36255,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,36355,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,36477,0.0183,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,36573,0.0184,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,36696,0.0184,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,36794,0.0184,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,36902,0.0184,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,37013,0.0184,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,37122,0.0184,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,37234,0.0184,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,37330,0.0184,50,50,50,TRUE,0,0,51.9,29.9,51.9,29.9,4.28 - 72.4j,0
C3,37465,0.0184,50,50,50,TRUE,750,61.588,51.9,29.9,51.9,29.9,4.31 - 72.3j,0
C3,37575,0.0184,50,50,50,TRUE,750,199.448,51.9,29.9,51.9,29.9,4.31 - 72.3j,125.4
C3,37725,0.0184,50,50,50,TRUE,750,193.388,51.9,29.9,41.7,27.8,4.31 - 72.3j,125.4
C3,37785,0.0184,50,50,50,TRUE,750,193.388,51.9,29.9,41.7,27.8,6.11 - 62.9j,125.4
C3,37907,0.0184,50,50,50,TRUE,750,153.88,51.9,29.9,41.7,27.8,6.11 - 62.9j,215
C3,38017,0.0184,50,50,50,TRUE,750,86.044,51.9,29.9,41.7,27.8,6.11 - 62.9j,215
C3,38127,0.0184,50,50,50,TRUE,750,47.504,51.9,29.9,53.4,25.2,3.48 - 62.7j,215
C3,38237,0.0184,50,50,50,TRUE,750,2.32,51.9,29.9,53.4,25.2,3.48 - 62.7j,217.4
C3,38338,0.0184,50,50,50,TRUE,750,2.32,51.9,29.9,53.4,25.2,3.48 - 62.7j,217.4
C3,38460,0.0184,50,50,50,TRUE,750,24.356,51.9,29.9,67.1,23.8,2.72 - 62.5j,217.4
C3,38572,0.0184,50,50,50,TRUE,750,21.908,51.9,29.9,67.1,23.8,2.72 - 62.5j,216
C3,38701,0.0184,50,50,50,TRUE,750,23.828,51.9,29.9,66.1,23.8,2.72 - 62.5j,216
C3,38783,0.0184,50,50,50,TRUE,750,25.708,51.9,29.9,66.1,23.8,2.75 - 62.4j,216
C3,38894,0.0184,50,50,50,TRUE,750,25.356,51.9,29.9,66.1,23.8,2.75 - 62.4j,214.2
C3,39003,0.0184,50,50,50,TRUE,750,25.356,51.9,29.9,65.7,23.8,2.75 - 62.4j,214.2
C3,39113,0.0184,50,50,50,TRUE,750,25.356,51.9,29.9,65.7,23.8,2.77 - 62.4j,216.6
C3,39225,0.0184,50,50,50,TRUE,750,27.4,51.9,29.9,65.7,23.8,2.77 - 62.4j,216.6
C3,39337,0.0184,50,50,50,TRUE,750,27.5,51.9,29.9,65.5,23.8,2.77 - 62.4j,216.6
C3,39435,0.0184,50,50,50,TRUE,750,26.556,51.9,29.9,65.5,23.8,2.79 - 62.4j,216
C3,39544,0.0184,50,50,50,TRUE,750,28.644,51.9,29.9,65.5,23.8,2.79 - 62.4j,216
C3,39702,0.0184,50,50,50,TRUE,750,27.3,51.9,29.9,65.1,23.9,2.82 - 62.4j,216
C3,39779,0.0184,50,50,50,TRUE,750,30.112,51.9,29.9,65.1,23.9,2.82 - 62.4j,216.4
C3,39876,0.0184,50,50,50,TRUE,750,30.112,51.9,29.9,65.1,23.9,2.82 - 62.4j,216.4
C3,40002,0.0184,50,50,50,TRUE,750,29.816,51.9,29.9,64.9,23.9,2.83 - 62.4j,216.4
C3,40108,0.0184,50,50,50,TRUE,750,30.62,51.9,29.9,64.9,23.9,2.83 - 62.4j,215.2
C3,40204,0.0184,50,50,50,TRUE,750,31.028,51.9,29.9,64.9,23.9,2.83 - 62.4j,215.2
C3,40321,0.0184,50,50,50,TRUE,750,29.816,51.9,29.9,64.7,23.9,2.85 - 62.4j,215.2
C3,40438,0.0184,50,50,50,TRUE,750,30.62,51.9,29.9,64.7,23.9,2.85 - 62.4j,217
C3,40539,0.0184,50,50,50,TRUE,750,32.748,51.9,29.9,64.6,23.9,2.85 - 62.4j,217
C3,40650,0.0184,50,50,50,TRUE,750,32.748,51.9,29.9,64.6,23.9,2.85 - 62.3j,218.2
C3,40758,0.0184,50,50,50,TRUE,750,33.596,51.9,29.9,64.6,23.9,2.85 - 62.3j,218.2
C3,40854,0.0184,50,50,50,TRUE,750,31.828,51.9,29.9,64.5,23.9,2.85 - 62.3j,218.2
C3,40965,0.0184,50,50,50,TRUE,750,32.972,51.9,29.9,64.5,23.9,2.87 - 62.3j,216
C3,41074,0.0184,50,50,50,TRUE,750,32.972,51.9,29.9,64.5,23.9,2.87 - 62.3j,216
C3,41198,0.0184,50,50,50,TRUE,750,32.024,51.9,29.9,64.4,23.9,2.87 - 62.3j,216
C3,41299,0.0183,50,50,50,TRUE,750,32.86,51.9,29.9,64.4,23.9,2.87 - 62.3j,214
C3,41409,0.0183,50,50,50,TRUE,750,31.028,51.9,29.9,64.4,23.9,2.87 - 62.3j,214
C3,41521,0.0183,50,50,50,TRUE,750,34.112,51.9,29.9,64.3,23.9,2.88 - 62.3j,214
C3,41619,0.0183,50,50,50,TRUE,750,32.552,51.9,29.9,64.3,23.9,2.88 - 62.3j,219.4
C3,41728,0.0183,50,50,50,TRUE,750,32.972,51.9,29.9,64.3,23.9,2.88 - 62.3j,219.4
C3,41838,0.0183,50,50,50,TRUE,750,32.972,51.9,29.9,64.3,23.9,2.88 - 62.3j,215
C3,41958,0.0183,50,50,50,TRUE,750,29.732,51.9,29.9,64.3,23.9,2.88 - 62.3j,215
C3,42068,0.0183,50,50,50,TRUE,750,31.828,51.9,29.9,64.3,23.9,2.88 - 62.3j,215
C3,42195,0.0183,50,50,50,TRUE,750,35.18,51.9,29.9,64.3,23.9,2.88 - 62.3j,215.6
C3,42279,0.0183,50,50,50,TRUE,750,30.408,51.9,29.9,64.3,23.9,2.88 - 62.3j,215.6
C3,42401,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,215.6
C3,42500,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,42611,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,42722,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,42833,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,42930,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,43052,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,43189,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,43273,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,43383,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,43479,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,43602,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,43691,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,43821,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,43930,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,44041,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,44179,0.0183,50,50,50,TRUE,0,0,55.1,31.7,64.3,23.9,2.88 - 62.3j,152.39
C3,44263,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,2.88 - 62.3j,152.39
C3,44375,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,44486,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,44597,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,44705,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,44803,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,44925,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,45036,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,45147,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,45258,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,45368,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,45478,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,45587,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,45693,0.0183,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,45794,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,45905,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,46012,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,46122,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,46235,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,46344,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,46458,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,46570,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,46713,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,46792,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,46902,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,47012,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,47121,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,47233,0.0184,50,50,50,TRUE,0,0,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,47347,0.0184,50,50,50,TRUE,500,200.756,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,47456,0.0184,50,50,50,TRUE,500,200.756,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,47568,0.0184,50,50,50,TRUE,500,199.992,55.1,31.7,55.1,31.7,3.88 - 76.4j,0
C3,47725,0.0184,50,50,50,TRUE,500,199.992,55.1,31.7,48.7,32.9,5.34 - 75.6j,0
C3,47785,0.0184,50,50,50,TRUE,500,199.992,55.1,31.7,48.7,32.9,5.34 - 75.6j,123.2
C3,47908,0.0184,50,50,50,TRUE,500,199.992,55.1,31.7,48.7,32.9,5.34 - 75.6j,123.2
C3,48015,0.0184,50,50,50,TRUE,500,199.992,55.1,31.7,28.5,30.1,9.94 - 63.7j,123.2
C3,48113,0.0184,50,50,50,TRUE,500,199.992,55.1,31.7,28.5,30.1,9.94 - 63.7j,176.6
C3,48226,0.0184,50,50,50,TRUE,500,186.948,55.1,31.7,28.5,30.1,9.94 - 63.7j,176.6
C3,48343,0.0184,50,50,50,TRUE,500,93.504,55.1,31.7,43.5,28,5.22 - 63.4j,176.6
C3,48442,0.0184,50,50,50,TRUE,500,74.5,55.1,31.7,43.5,28,5.22 - 63.4j,198.8
C3,48563,0.0183,50,50,50,TRUE,500,74.5,55.1,31.7,43.5,28,5.22 - 63.4j,198.8
C3,48719,0.0183,50,50,50,TRUE,500,25.532,55.1,31.7,54.9,25,3.37 - 62.7j,204.6
C3,48781,0.0183,50,50,50,TRUE,500,16.428,55.1,31.7,54.9,25,3.37 - 62.7j,204.6
C3,48868,0.0183,50,50,50,TRUE,500,19.228,55.1,31.7,66.2,23.8,3.37 - 62.7j,204.6
C3,48989,0.0183,50,50,50,TRUE,500,19.228,55.1,31.7,66.2,23.8,2.75 - 62.3j,201.8
C3,49099,0.0183,50,50,50,TRUE,500,19.896,55.1,31.7,66.2,23.8,2.75 - 62.3j,201.8
C3,49220,0.0183,50,50,50,TRUE,500,20.224,55.1,31.7,66,23.8,2.75 - 62.3j,201.8
C3,49318,0.0183,50,50,50,TRUE,500,21.136,55.1,31.7,66,23.8,2.76 - 62.3j,202.4
C3,49427,0.0183,50,50,50,TRUE,500,21.98,55.1,31.7,66,23.8,2.76 - 62.3j,202.4
C3,49524,0.0183,50,50,50,TRUE,500,21.136,55.1,31.7,65.7,23.8,2.76 - 62.3j,202.4
C3,49645,0.0183,50,50,50,TRUE,500,20.8,55.1,31.7,65.7,23.8,2.77 - 62.3j,200.4
C3,49753,0.0183,50,50,50,TRUE,500,20.8,55.1,31.7,65.7,23.8,2.77 - 62.3j,200.4
C3,49863,0.0183,50,50,50,TRUE,500,22.416,55.1,31.7,65.5,23.8,2.79 - 62.3j,200.4
C3,49973,0.0183,50,50,50,TRUE,500,22.508,55.1,31.7,65.5,23.8,2.79 - 62.3j,204.2
C3,50083,0.0183,50,50,50,TRUE,500,23.9,55.1,31.7,65.5,23.8,2.79 - 62.3j,204.2
C3,50223,0.0183,50,50,50,TRUE,500,21.816,55.1,31.7,65.4,23.8,2.79 - 62.3j,204.2
C3,50306,0.0183,50,50,50,TRUE,500,22.416,55.1,31.7,65.4,23.8,2.79 - 62.3j,200.2
C3,50401,0.0182,50,50,50,TRUE,500,22.416,55.1,31.7,65.4,23.8,2.79 - 62.3j,200.2
C3,50498,0.0182,50,50,50,TRUE,500,22.416,55.1,31.7,65.3,23.8,2.80 - 62.3j,200.2
C3,50620,0.0182,50,50,50,TRUE,500,23.116,55.1,31.7,65.3,23.8,2.80 - 62.3j,205.4
C3,50731,0.0182,50,50,50,TRUE,500,23.564,55.1,31.7,65.3,23.8,2.80 - 62.3j,205.4
C3,50842,0.0182,50,50,50,TRUE,500,22.16,55.1,31.7,65.2,23.8,2.80 - 62.3j,205.4
C3,50952,0.0182,50,50,50,TRUE,500,22.932,55.1,31.7,65.2,23.8,2.80 - 62.3j,201.8
C3,51064,0.0182,50,50,50,TRUE,500,24.72,55.1,31.7,65.1,23.8,2.80 - 62.3j,201.8
C3,51204,0.0182,50,50,50,TRUE,500,23.64,55.1,31.7,65.1,23.8,2.82 - 62.3j,203.8
C3,51283,0.0182,50,50,50,TRUE,500,23.64,55.1,31.7,65.1,23.8,2.82 - 62.3j,203.8
C3,51393,0.0182,50,50,50,TRUE,500,24.528,55.1,31.7,65,23.8,2.82 - 62.2j,203.8
C3,51492,0.0182,50,50,50,TRUE,500,24.26,55.1,31.7,65,23.8,2.82 - 62.2j,202
C3,51601,0.0182,50,50,50,TRUE,500,23.564,55.1,31.7,65,23.8,2.82 - 62.2j,202
C3,51700,0.0182,50,50,50,TRUE,500,21.98,55.1,31.7,64.9,23.8,2.82 - 62.2j,202
C3,51837,0.0182,50,50,50,TRUE,500,23.732,55.1,31.7,64.9,23.8,2.83 - 62.3j,200.6
C3,51933,0.0182,50,50,50,TRUE,500,23.732,55.1,31.7,64.9,23.8,2.83 - 62.3j,200.6
C3,52042,0.0182,50,50,50,TRUE,500,22.068,55.1,31.7,64.9,23.8,2.83 - 62.2j,200.6
C3,52210,0.0182,50,50,50,TRUE,500,25.632,55.1,31.7,64.9,23.8,2.83 - 62.2j,200.6
C3,52277,0.0182,50,50,50,TRUE,500,23.732,55.1,31.7,64.8,23.8,2.83 - 62.2j,200.6
C3,52387,0.0182,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,200.6
C3,52488,0.0182,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,52597,0.0182,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,52709,0.0182,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,52820,0.0182,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,52928,0.0182,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,53039,0.0182,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,53150,0.0182,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,53245,0.0182,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,53355,0.0182,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,53466,0.0183,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,53577,0.0183,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,53682,0.0183,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,53799,0.0183,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,53908,0.0183,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,54009,0.0183,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,54133,0.0183,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
C3,54229,0.0183,50,50,50,TRUE,0,0,56,23.4,64.8,23.8,2.84 - 62.2j,202
